(A1) CITY,(A2) PROVINCE,(B3) GENDER,(B4) AGE,(B5) RELIGION,(B6) ETHNIC,(B7) EDUCATION LEVEL,(B8) LIVED IN URBAN AREA (YEARS),(B9) OCCUPATION,(B10) SOCIAL CLAS,(B11) HOUSEHOLD MEMBER,(C12) HOUSEHOLD INCOME (MONTHLY IN MILLION IDR),(C13) TIME OF INCOME RECEIPT,(C14) HOUSEHOLD EXPENDITURE (MONTHLY IN MILLION IDR),(C15) % MONTHLY EXPENDITURE FOR FOOD,(D16) HEALTH FACTOR,(D17) PRICE FACTOR),(E18) RELIGIOUS VALUE IN TYPE OF FOOD,(E19) RELIGIOUS VALUE IN EATING PLACES,(E20) RELIGIOUS VALUE IN CONSUMPTION PATTERN,(E21) CUSTOM VALUE IN TYPE OF FOOD,(E22) CUSTOM VALUE IN EATING PLACES,(E23) CUSTOM VALUE IN CONSUMPTION PATTERN,(24) PRACTICE OF FOOD CONSUMPTION BASED ON RELIGIOUS RULES,(25) PRACTICE OF FOOD CONSUMPTION BASED ON CUSTOM RULES,(E26) BUYING FOOD PRODUCT IN THE RIGHT PLACE BASED ON RELIGIOUS RULES,(E27 TYPE OF DISHES VARIATION BASED ON RELIGIOUS RULES,(E28) PRACTICE OF CONSUMING TRADITIONAL FOOD,age,urban_years,education_score,social_class_score,household_member,income_million_idr,income_receipt_score,expenditure_million_idr,food_expenditure_pct,income_per_capita,expenditure_per_capita,food_spending_million_idr,non_food_spending_million_idr,saving_gap_million_idr,urban_life_ratio,PC1,PC2,cluster
Surabaya,East Java,Male,51,Catholic,Batak,Diploma,23,Private Employees,Lower Class,6,03:04:00,Daily,03:01:00,67,Disagree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,51,23,4,1,6,3.4,1,3.1,67,0.5666666666666667,0.5166666666666667,2.077,1.0230000000000001,0.2999999999999998,0.45098039215686275,-2.1978238834741735,-0.251593340163574,2
Surabaya,East Java,Male,24,Islam,Sunda,Bachelor degree,24,Private Employees,Middle Class,6,06:08:00,Weekly,06:05:00,36,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,24,24,5,2,6,6.8,2,6.5,36,1.1333333333333333,1.0833333333333333,2.34,4.16,0.2999999999999998,1.0,0.25790095097086296,0.011464805533457516,1
Surabaya,East Java,Male,61,Islam,Minang,Master and doctoral degree,41,Private Employees,Middle Class,6,04:08:00,Weekly,04:04:00,42,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,61,41,6,2,6,4.8,2,4.4,42,0.7999999999999999,0.7333333333333334,1.848,2.5520000000000005,0.39999999999999947,0.6721311475409836,-0.4974324426982505,0.44800710861851845,1
Surabaya,East Java,Male,32,Islam,Madura,Bachelor degree,32,Private Employees,Lower Class,6,02:09:00,Daily,02:05:00,73,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,32,32,5,1,6,2.9,1,2.5,73,0.48333333333333334,0.4166666666666667,1.825,0.675,0.3999999999999999,1.0,-2.5260549825269787,-0.11708023934824055,2
Surabaya,East Java,Female,42,Islam,Madura,Diploma,12,Private Employees,Middle Class,6,03:05:00,Weekly,03:01:00,41,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,42,12,4,2,6,3.5,2,3.1,41,0.5833333333333334,0.5166666666666667,1.2710000000000001,1.829,0.3999999999999999,0.2857142857142857,-0.8389827955303925,0.7058099984918583,1
Surabaya,East Java,Male,50,Islam,Madura,Senior High School,31,Private Employees,Middle Class,5,05:07:00,Weekly,05:03:00,33,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,50,31,3,2,5,5.7,2,5.3,33,1.1400000000000001,1.06,1.749,3.5509999999999997,0.40000000000000036,0.62,0.016273656589461817,0.2311878184128663,1
Surabaya,East Java,Male,56,Protestant,Batak,Diploma,24,Teacher‎/Lecturer,Upper Class,6,11:03:00,Monthly,10:09:00,19,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,56,24,4,3,6,11.3,3,10.9,19,1.8833333333333335,1.8166666666666667,2.0709999999999997,8.829,0.40000000000000036,0.42857142857142855,2.6121307139378884,0.11851758637483781,3
Surabaya,East Java,Male,26,Protestant,Batak,Senior High School,26,Teacher‎/Lecturer,Lower Class,5,02:07:00,Daily,02:03:00,69,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,26,26,3,1,5,2.7,1,2.3,69,0.54,0.45999999999999996,1.587,0.7129999999999999,0.40000000000000036,1.0,-2.4685820784678523,-0.09263268742063938,2
Surabaya,East Java,Female,32,Protestant,Other,Senior High School,32,Government Employees,Upper Class,5,10:01:00,Monthly,09:07:00,23,Neither agree nor disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Disagree,32,32,3,3,5,10.1,3,9.7,23,2.02,1.94,2.231,7.468999999999999,0.40000000000000036,1.0,2.156029001570207,0.37596395656564935,3
Surabaya,East Java,Female,40,Islam,Minang,Diploma,40,Government Employees,Upper Class,6,12:05:00,Monthly,12:01:00,25,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,40,40,4,3,6,12.5,3,12.1,25,2.0833333333333335,2.0166666666666666,3.025,9.075,0.40000000000000036,1.0,2.7821827346189836,-0.09937126287840023,3
Surabaya,East Java,Female,33,Islam,Madura,Bachelor degree,33,Government Employees,Lower Class,6,03:02:00,Daily,02:09:00,58,Neither agree nor disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,33,33,5,1,6,3.2,1,2.9,58,0.5333333333333333,0.48333333333333334,1.682,1.218,0.30000000000000027,1.0,-1.997326133571754,-0.24692454870475924,2
Surabaya,East Java,Female,26,Islam,Madura,Diploma,26,Government Employees,Middle Class,6,06:02:00,Weekly,05:09:00,44,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,26,26,4,2,6,6.2,2,5.9,44,1.0333333333333334,0.9833333333333334,2.596,3.3040000000000003,0.2999999999999998,1.0,-0.14177972022492902,0.1639225031914068,1
Makasar,South Sulawesi,Female,42,Islam,Java,Master and doctoral degree,12,Government Employees,Middle Class,6,06:04:00,Weekly,06:01:00,35,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,42,12,6,2,6,6.4,2,6.1,35,1.0666666666666667,1.0166666666666666,2.135,3.965,0.3000000000000007,0.2857142857142857,0.17261197490850594,0.08805017404496089,1
Makasar,South Sulawesi,Male,31,Islam,Java,Bachelor degree,31,Police Officer‎/Army,Lower Class,6,03:07:00,Daily,03:04:00,59,Disagree,Disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,31,31,5,1,6,3.7,1,3.4,59,0.6166666666666667,0.5666666666666667,2.006,1.3940000000000001,0.30000000000000027,1.0,-1.883563671201643,-0.34364519736757787,2
Makasar,South Sulawesi,Male,27,Islam,Java,Bachelor degree,27,Police Officer‎/Army,Lower Class,7,05:09:00,Daily,05:06:00,65,Disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,27,27,5,1,7,5.9,1,5.6,65,0.8428571428571429,0.7999999999999999,3.64,1.9599999999999995,0.3000000000000007,1.0,-1.428776787443009,-0.7628868481339678,2
Makasar,South Sulawesi,Male,52,Islam,Java,Diploma,32,Private Employees,Middle Class,6,06:07:00,Weekly,06:04:00,41,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,52,32,4,2,6,6.7,2,6.4,41,1.1166666666666667,1.0666666666666667,2.6240000000000006,3.776,0.2999999999999998,0.6153846153846154,0.08640261881981623,0.05137884615355906,1
Makasar,South Sulawesi,Male,63,Islam,Minang,Primary School,63,Private Employees,Upper Class,6,10:09:00,Monthly,10:06:00,26,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,63,63,1,3,6,10.9,3,10.6,26,1.8166666666666667,1.7666666666666666,2.756,7.843999999999999,0.3000000000000007,1.0,2.3122358370283465,0.21664678414018582,3
Makasar,South Sulawesi,Male,55,Islam,Minang,Master and doctoral degree,35,Government Employees,Lower Class,6,03:09:00,Daily,03:05:00,76,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,55,35,6,1,6,3.9,1,3.5,76,0.65,0.5833333333333334,2.66,0.8399999999999999,0.3999999999999999,0.6363636363636364,-2.3271350269554154,-0.30656578458012046,2
Makasar,South Sulawesi,Female,49,Islam,Madura,Primary School,19,Police Officer‎/Army,Upper Class,6,09:08:00,Monthly,09:04:00,22,Disagree,Disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,49,19,1,3,6,9.8,3,9.4,22,1.6333333333333335,1.5666666666666667,2.068,7.332000000000001,0.40000000000000036,0.3877551020408163,2.0992135118156043,0.4324140449258373,3
Makasar,South Sulawesi,Male,54,Islam,Java,Master and doctoral degree,24,Private Employees,Upper Class,6,09:06:00,Monthly,09:02:00,18,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,54,24,6,3,6,9.6,3,9.2,18,1.5999999999999999,1.5333333333333332,1.656,7.544,0.40000000000000036,0.4444444444444444,2.1566864158747303,0.4568615968534387,3
Makasar,South Sulawesi,Male,61,Islam,Java,Senior High School,21,Private Employees,Lower Class,5,03:06:00,Daily,03:02:00,57,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,61,21,3,1,5,3.6,1,3.2,57,0.72,0.64,1.824,1.3760000000000001,0.3999999999999999,0.3442622950819672,-1.8690610716741638,-0.3213192339075635,2
Makasar,South Sulawesi,Male,27,Protestant,Java,Diploma,27,Private Employees,Middle Class,6,05:07:00,Weekly,05:03:00,43,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,27,27,4,2,6,5.7,2,5.3,43,0.9500000000000001,0.8833333333333333,2.279,3.021,0.40000000000000036,1.0,-0.269776035097124,0.2707453393504392,1
Makasar,South Sulawesi,Female,42,Protestant,Madura,Master and doctoral degree,42,Enterpreneur,Middle Class,5,06:04:00,Weekly,06:00:00,38,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,42,42,6,2,5,6.4,2,6.0,38,1.28,1.2,2.28,3.72,0.40000000000000036,1.0,0.07256321490044618,0.11001961782244654,1
Makasar,South Sulawesi,Female,45,Catholic,Batak,Bachelor degree,45,Enterpreneur,Lower Class,5,03:04:00,Daily,03:00:00,61,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,45,45,5,1,5,3.4,1,3.0,61,0.6799999999999999,0.6,1.83,1.17,0.3999999999999999,1.0,-2.0404279209643064,-0.26522566522990393,2
Makasar,South Sulawesi,Female,50,Islam,Batak,Junior High School,10,Enterpreneur,Middle Class,6,02:09:00,Weekly,02:05:00,58,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,50,10,2,2,6,2.9,2,2.5,58,0.48333333333333334,0.4166666666666667,1.45,1.05,0.3999999999999999,0.2,-1.4961081892441117,0.8938694649936233,2
Makasar,South Sulawesi,Female,34,Islam,Java,Primary School,34,Enterpreneur,Middle Class,6,05:06:00,Weekly,05:02:00,34,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,34,34,1,2,6,5.6,2,5.2,34,0.9333333333333332,0.8666666666666667,1.768,3.4320000000000004,0.39999999999999947,1.0,-0.040804798886950724,0.2552788506579388,1
Makasar,South Sulawesi,Female,32,Islam,Java,Bachelor degree,32,Government Employees,Upper Class,5,11:02:00,Monthly,10:08:00,26,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,32,32,5,3,5,11.2,3,10.8,26,2.2399999999999998,2.16,2.8080000000000003,7.992000000000001,0.3999999999999986,1.0,2.383422443449524,0.16634313118245406,3
Makasar,South Sulawesi,Female,38,Catholic,Java,Diploma,38,Government Employees,Lower Class,6,03:07:00,Daily,03:03:00,57,Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,38,38,4,1,6,3.7,1,3.3,57,0.6166666666666667,0.5499999999999999,1.881,1.4189999999999998,0.40000000000000036,1.0,-1.84058758536641,-0.34145451405887867,2
Makasar,South Sulawesi,Female,31,Protestant,Java,Diploma,31,Government Employees,Upper Class,6,10:06:00,Monthly,10:02:00,24,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,31,31,4,3,6,10.6,3,10.2,24,1.7666666666666666,1.7,2.448,7.751999999999999,0.40000000000000036,1.0,2.269791463940318,0.27924330790283075,3
Makasar,South Sulawesi,Female,36,Islam,Java,Master and doctoral degree,36,Government Employees,Upper Class,6,05:06:00,Monthly,05:02:00,27,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,36,36,6,3,6,5.6,3,5.2,27,0.9333333333333332,0.8666666666666667,1.4040000000000001,3.7960000000000003,0.39999999999999947,1.0,0.7603022410466475,1.297874571749861,1
Makasar,South Sulawesi,Male,52,Islam,Sunda,Master and doctoral degree,12,Government Employees,Lower Class,6,03:04:00,Daily,03:00:00,67,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,52,12,6,1,6,3.4,1,3.0,67,0.5666666666666667,0.5,2.01,0.9900000000000002,0.3999999999999999,0.23076923076923078,-2.2120577359762574,-0.24149115266736013,2
Makasar,South Sulawesi,Female,59,Islam,Java,Primary School,29,Private Employees,Middle Class,6,06:08:00,Weekly,06:04:00,36,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,59,29,1,2,6,6.8,2,6.4,36,1.1333333333333333,1.0666666666666667,2.3040000000000003,4.096,0.39999999999999947,0.4915254237288136,0.2436670984687789,0.021566993029671293,1
Makasar,South Sulawesi,Female,49,Catholic,Sunda,Bachelor degree,32,Private Employees,Middle Class,7,04:08:00,Weekly,04:04:00,42,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,49,32,5,2,7,4.8,2,4.4,42,0.6857142857142857,0.6285714285714287,1.848,2.5520000000000005,0.39999999999999947,0.6530612244897959,-0.4974324426982505,0.44800710861851845,1
Makasar,South Sulawesi,Male,43,Protestant,Java,Diploma,21,Private Employees,Lower Class,6,02:09:00,Daily,02:05:00,73,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,43,21,4,1,6,2.9,1,2.5,73,0.48333333333333334,0.4166666666666667,1.825,0.675,0.3999999999999999,0.4883720930232558,-2.5260549825269787,-0.11708023934824055,2
Makasar,South Sulawesi,Female,54,Islam,Sunda,Diploma,24,Private Employees,Lower Class,6,03:05:00,Daily,03:01:00,41,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,54,24,4,1,6,3.5,1,3.1,41,0.5833333333333334,0.5166666666666667,1.2710000000000001,1.829,0.3999999999999999,0.4444444444444444,-1.4398550512833805,-0.36447598725636493,2
Makasar,South Sulawesi,Female,61,Islam,Java,Diploma,31,Enterpreneur,Middle Class,6,05:07:00,Weekly,05:03:00,33,Disagree,Disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly Agree,Disagree,Disagree,61,31,4,2,6,5.7,2,5.3,33,0.9500000000000001,0.8833333333333333,1.749,3.5509999999999997,0.40000000000000036,0.5081967213114754,0.016273656589461817,0.2311878184128663,1
Makasar,South Sulawesi,Male,29,Islam,Java,Diploma,9,Enterpreneur,Upper Class,6,11:03:00,Monthly,10:09:00,19,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,29,9,4,3,6,11.3,3,10.9,19,1.8833333333333335,1.8166666666666667,2.0709999999999997,8.829,0.40000000000000036,0.3103448275862069,2.6121307139378884,0.11851758637483781,3
Makasar,South Sulawesi,Female,42,Islam,Minang,Diploma,23,Enterpreneur,Lower Class,6,02:07:00,Daily,02:03:00,69,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,42,23,4,1,6,2.7,1,2.3,69,0.45,0.3833333333333333,1.587,0.7129999999999999,0.40000000000000036,0.5476190476190477,-2.4685820784678523,-0.09263268742063938,2
Makasar,South Sulawesi,Male,62,Protestant,Batak,Senior High School,12,Enterpreneur,Upper Class,5,10:01:00,Monthly,09:07:00,23,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,62,12,3,3,5,10.1,3,9.7,23,2.02,1.94,2.231,7.468999999999999,0.40000000000000036,0.1935483870967742,2.156029001570207,0.37596395656564935,3
Makasar,South Sulawesi,Female,46,Budha,Other,Diploma,26,Enterpreneur,Upper Class,6,12:05:00,Monthly,12:04:00,25,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,46,26,4,3,6,12.5,3,12.4,25,2.0833333333333335,2.066666666666667,3.1,9.3,0.09999999999999964,0.5652173913043478,2.824884292125236,-0.12967782536704184,3
